Transaction_ID,Date,Drug_Name,Batch_Number,Qty_Sold,MRP_Unit_Price,Total_Amount
TXN-10305,2023-04-02,azithral 500,AZI-2301-67,7,118.5,829.5
TXN-10306,2023-04-02,pan 40,PAN-2301-58,3,155.0,465.0
TXN-10316,2023-04-02,dolo 650,DOL-2301-86,5,30.0,150.0
TXN-10311,2023-04-02,telma 40,TEL-2301-80,2,220.0,440.0
TXN-10590,2023-04-03,dolo 650,DOL-2301-86,4,30.0,120.0
TXN-10578,2023-04-03,telma 40,TEL-2302-25,1,220.0,220.0
TXN-10579,2023-04-03,azithral 500,AZI-2301-67,5,118.5,592.5
TXN-10580,2023-04-03,glycomet 500,GLY-2301-55,5,22.5,112.5
TXN-10581,2023-04-03,dolo 650,DOL-2302-21,2,30.0,60.0
TXN-10582,2023-04-03,glycomet 500,GLY-2301-17,1,22.5,22.5
TXN-10583,2023-04-03,pan 40,PAN-2301-18,1,155.0,155.0
TXN-10584,2023-04-03,allegra 120,ALL-2301-79,9,198.0,1782.0
TXN-10585,2023-04-03,pan 40,PAN-2301-29,1,155.0,155.0
TXN-10586,2023-04-03,pan 40,PAN-2301-29,3,155.0,465.0
TXN-10587,2023-04-03,glycomet 500,GLY-2301-55,1,22.5,22.5
TXN-10588,2023-04-03,telma 40,TEL-2302-25,4,220.0,880.0
TXN-10592,2023-04-03,allegra 120,ALL-2302-47,3,198.0,594.0
TXN-10591,2023-04-03,glycomet 500,GLY-2301-55,4,22.5,90.0
TXN-10589,2023-04-03,pan 40,PAN-2301-58,5,155.0,775.0
TXN-10917,2023-04-04,telma 40,TEL-2303-20,2,220.0,440.0
TXN-10916,2023-04-04,glycomet 500,GLY-2303-82,3,22.5,67.5
TXN-10906,2023-04-04,glycomet 500,GLY-2303-82,5,22.5,112.5
TXN-10914,2023-04-04,allegra 120,ALL-2302-47,5,198.0,990.0
TXN-10909,2023-04-04,pan 40,PAN-2301-58,5,155.0,775.0
TXN-10908,2023-04-04,glycomet 500,GLY-2303-71,2,22.5,45.0
TXN-10907,2023-04-04,glycomet 500,GLY-2303-82,2,22.5,45.0
TXN-10905,2023-04-04,allegra 120,ALL-2303-90,6,198.0,1188.0
TXN-10910,2023-04-04,dolo 650,DOL-2303-70,1,30.0,30.0
TXN-10911,2023-04-04,pan 40,PAN-2303-30,2,155.0,310.0
TXN-10913,2023-04-04,dolo 650,DOL-2302-21,3,30.0,90.0
TXN-10904,2023-04-04,pan 40,PAN-2302-32,3,155.0,465.0
TXN-10912,2023-04-04,dolo 650,DOL-2303-46,3,30.0,90.0
TXN-10915,2023-04-04,telma 40,TEL-2303-20,1,220.0,220.0
TXN-11207,2023-04-05,telma 40,TEL-2304-95,1,220.0,220.0
TXN-11215,2023-04-05,telma 40,TEL-2305-49,4,220.0,880.0
TXN-11208,2023-04-05,allegra 120,ALL-2304-29,3,198.0,594.0
TXN-11213,2023-04-05,azithral 500,AZI-2305-56,2,118.5,237.0
TXN-11212,2023-04-05,pan 40,PAN-2305-91,5,155.0,775.0
TXN-11214,2023-04-05,glycomet 500,GLY-2304-25,1,22.5,22.5
TXN-11210,2023-04-05,azithral 500,AZI-2305-56,1,118.5,118.5
TXN-11209,2023-04-05,pan 40,PAN-2305-91,4,155.0,620.0
TXN-11211,2023-04-05,pan 40,PAN-2304-91,3,155.0,465.0
TXN-11497,2023-04-06,allegra 120,ALL-2305-35,4,198.0,792.0
TXN-11498,2023-04-06,telma 40,TEL-2306-18,3,220.0,660.0
TXN-11500,2023-04-06,telma 40,TEL-2305-49,1,220.0,220.0
TXN-11501,2023-04-06,glycomet 500,GLY-2305-80,4,22.5,90.0
TXN-11499,2023-04-06,allegra 120,ALL-2306-14,2,198.0,396.0
TXN-11502,2023-04-06,allegra 120,ALL-2305-58,4,198.0,792.0
TXN-11503,2023-04-06,pan 40,PAN-2306-73,4,155.0,620.0
TXN-11504,2023-04-06,allegra 120,ALL-2305-35,4,198.0,792.0
TXN-11496,2023-04-06,telma 40,TEL-2305-49,1,220.0,220.0
TXN-11819,2023-04-07,glycomet 500,GLY-2307-71,3,22.5,67.5
TXN-11822,2023-04-07,pan 40,PAN-2301-58,1,155.0,155.0
TXN-11821,2023-04-07,telma 40,TEL-2307-85,2,220.0,440.0
TXN-11820,2023-04-07,telma 40,TEL-2307-85,1,220.0,220.0
TXN-11818,2023-04-07,pan 40,PAN-2306-73,4,155.0,620.0
TXN-11817,2023-04-07,telma 40,TEL-2306-65,3,220.0,660.0
TXN-11816,2023-04-07,pan 40,PAN-2301-58,1,155.0,155.0
TXN-11815,2023-04-07,allegra 120,ALL-2307-47,3,198.0,594.0
TXN-11814,2023-04-07,allegra 120,ALL-2306-14,1,198.0,198.0
TXN-11813,2023-04-07,allegra 120,ALL-2306-84,5,198.0,990.0
TXN-11812,2023-04-07,telma 40,TEL-2306-65,3,220.0,660.0
TXN-12121,2023-04-08,azithral 500,AZI-2308-85,5,1185.0,592.5
TXN-12122,2023-04-08,telma 40,TEL-2307-62,1,220.0,220.0
TXN-12127,2023-04-08,dolo 650,DOL-2307-98,4,30.0,120.0
TXN-12123,2023-04-08,glycomet 500,GLY-2308-59,2,22.5,45.0
TXN-12120,2023-04-08,pan 40,PAN-2307-41,4,155.0,620.0
TXN-12126,2023-04-08,glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12125,2023-04-08,pan 40,PAN-2307-41,3,155.0,465.0
TXN-12124,2023-04-08,telma 40,TEL-2308-27,4,220.0,880.0
TXN-12449,2023-04-09,allegra 120,ALL-2308-50,2,198.0,396.0
TXN-12448,2023-04-09,dolo 650,DOL-2308-77,5,30.0,150.0
TXN-12447,2023-04-09,telma 40,TEL-2308-27,1,220.0,220.0
TXN-12446,2023-04-09,azithral 500,AZI-2301-67,2,118.5,237.0
TXN-12444,2023-04-09,telma 40,TEL-2308-56,3,220.0,660.0
TXN-12445,2023-04-09,glycomet 500,GLY-2308-94,3,22.5,67.5
TXN-12762,2023-04-10,azithral 500,AZI-2309-32,5,118.5,592.5
TXN-12758,2023-04-10,glycomet 500,GLY-2309-36,4,22.5,90.0
TXN-12759,2023-04-10,allegra 120,ALL-2309-79,10,198.0,1980.0
TXN-12760,2023-04-10,azithral 500,AZI-2309-11,5,118.5,592.5
TXN-12761,2023-04-10,telma 40,TEL-2309-91,2,220.0,440.0
TXN-12769,2023-04-10,dolo 650,DOL-2309-40,4,30.0,120.0
TXN-12766,2023-04-10,glycomet 500,GLY-2309-43,1,22.5,22.5
TXN-12767,2023-04-10,telma 40,TEL-2308-56,4,220.0,880.0
TXN-12764,2023-04-10,pan 40,PAN-2308-52,3,155.0,465.0
TXN-12763,2023-04-10,pan 40,PAN-2309-79,4,155.0,620.0
TXN-12768,2023-04-10,allegra 120,ALL-2308-50,8,198.0,1584.0
TXN-12765,2023-04-10,azithral 500,AZI-2309-11,4,118.5,474.0
TXN-12771,2023-04-10,glycomet 500,GLY-2308-94,1,22.5,22.5
TXN-12770,2023-04-10,azithral 500,AZI-2308-12,4,118.5,474.0
TXN-13073,2023-04-11,azithral 500,AZI-2301-67,9,118.5,1066.5
TXN-13074,2023-04-11,telma 40,TEL-2309-35,5,220.0,1100.0
TXN-13072,2023-04-11,dolo 650,DOL-2310-26,3,30.0,90.0
TXN-13071,2023-04-11,allegra 120,ALL-2301-79,7,198.0,1386.0
TXN-13070,2023-04-11,dolo 650,DOL-2301-95,4,30.0,120.0
TXN-13069,2023-04-11,glycomet 500,GLY-2310-17,2,22.5,45.0
TXN-13068,2023-04-11,allegra 120,ALL-2309-44,7,198.0,1386.0
TXN-13075,2023-04-11,azithral 500,AZI-2309-11,5,118.5,592.5
TXN-13079,2023-04-11,azithral 500,AZI-2310-96,7,118.5,829.5
TXN-13080,2023-04-11,allegra 120,ALL-2301-79,5,198.0,990.0
TXN-13076,2023-04-11,dolo 650,DOL-2310-68,1,30.0,30.0
TXN-13078,2023-04-11,telma 40,TEL-2310-32,3,220.0,660.0
TXN-13077,2023-04-11,azithral 500,AZI-2310-62,4,118.5,474.0
TXN-13405,2023-04-12,dolo 650,DOL-2311-14,5,30.0,150.0
TXN-13408,2023-04-12,telma 40,TEL-2310-32,4,220.0,880.0
TXN-13407,2023-04-12,glycomet 500,GLY-2311-33,3,22.5,67.5
TXN-13406,2023-04-12,glycomet 500,GLY-2311-33,3,22.5,67.5
TXN-13409,2023-04-12,pan 40,PAN-2311-45,1,155.0,155.0
TXN-10325,2023-05-02,telma 40,TEL-2301-80,5,220.0,1100.0
TXN-10324,2023-05-02,glycomet 500,GLY-2301-13,3,22.5,67.5
TXN-10323,2023-05-02,allegra 120,ALL-2301-41,5,198.0,990.0
TXN-10322,2023-05-02,allegra 120,ALL-2301-41,2,198.0,396.0
TXN-10321,2023-05-02,pan 40,PAN-2301-58,2,155.0,310.0
TXN-10320,2023-05-02,allegra 120,ALL-2301-41,5,198.0,990.0
TXN-10319,2023-05-02,telma 40,TEL-2301-51,2,220.0,440.0
TXN-10593,2023-05-03,glycomet 500,GLY-2301-55,3,22.5,67.5
TXN-10594,2023-05-03,dolo 650,DOL-2301-86,1,30.0,30.0
TXN-10597,2023-05-03,dolo 650,DOL-2302-21,1,30.0,30.0
TXN-10595,2023-05-03,telma 40,TEL-2302-25,5,220.0,1100.0
TXN-10596,2023-05-03,allegra 120,ALL-2302-47,6,198.0,1188.0
TXN-10924,2023-05-04,allegra 120,ALL-2303-18,6,198.0,1188.0
TXN-10921,2023-05-04,allegra 120,ALL-2303-18,8,198.0,1584.0
TXN-10922,2023-05-04,telma 40,TEL-2302-25,3,220.0,660.0
TXN-10923,2023-05-04,pan 40,PAN-2303-37,3,155.0,465.0
TXN-10925,2023-05-04,azithral 500,AZI-2303-21,5,118.5,592.5
TXN-10926,2023-05-04,pan 40,PAN-2303-30,4,155.0,620.0
TXN-10927,2023-05-04,telma 40,TEL-2303-57,2,220.0,440.0
TXN-10929,2023-05-04,glycomet 500,GLY-2303-82,1,22.5,22.5
TXN-10920,2023-05-04,glycomet 500,GLY-2302-38,5,22.5,112.5
TXN-10918,2023-05-04,glycomet 500,GLY-2302-38,3,22.5,67.5
TXN-10928,2023-05-04,azithral 500,AZI-2303-88,3,118.5,355.5
TXN-10919,2023-05-04,glycomet 500,GLY-2303-82,2,22.5,45.0
TXN-11219,2023-05-05,dolo 650,DOL-2305-12,1,30.0,30.0
TXN-11220,2023-05-05,dolo 650,DOL-2305-12,4,30.0,120.0
TXN-11217,2023-05-05,dolo 650,DOL-2304-79,4,30.0,120.0
TXN-11221,2023-05-05,azithral 500,AZI-2304-26,1,118.5,118.5
TXN-11222,2023-05-05,allegra 120,ALL-2305-35,3,198.0,594.0
TXN-11218,2023-05-05,pan 40,PAN-2301-58,2,155.0,310.0
TXN-11223,2023-05-05,telma 40,TEL-2304-16,5,220.0,1100.0
TXN-11216,2023-05-05,telma 40,TEL-2305-49,5,220.0,1100.0
TXN-11224,2023-05-05,glycomet 500,GLY-2301-13,2,22.5,45.0
TXN-11509,2023-05-06,allegra 120,ALL-2305-58,4,198.0,792.0
TXN-11508,2023-05-06,azithral 500,AZI-2301-67,3,118.5,355.5
TXN-11507,2023-05-06,telma 40,TEL-2306-18,4,220.0,880.0
TXN-11506,2023-05-06,allegra 120,ALL-2306-14,5,198.0,990.0
TXN-11505,2023-05-06,allegra 120,ALL-2305-35,3,198.0,594.0
TXN-11510,2023-05-06,pan 40,PAN-2306-73,2,155.0,310.0
TXN-11517,2023-05-06,azithral 500,AZI-2305-84,3,118.5,355.5
TXN-11516,2023-05-06,dolo 650,DOL-2306-93,10,30.0,300.0
TXN-11515,2023-05-06,pan 40,PAN-2305-20,5,155.0,775.0
TXN-11514,2023-05-06,allegra 120,ALL-2306-14,2,198.0,396.0
TXN-11513,2023-05-06,telma 40,TEL-2305-98,2,220.0,440.0
TXN-11512,2023-05-06,allegra 120,ALL-2305-58,4,198.0,792.0
TXN-11511,2023-05-06,telma 40,TEL-2301-80,4,220.0,880.0
TXN-11518,2023-05-06,dolo 650,DOL-2305-12,10,30.0,300.0
TXN-11823,2023-05-07,azithral 500,AZI-2306-19,4,118.5,474.0
TXN-11824,2023-05-07,pan 40,PAN-2306-73,3,155.0,465.0
TXN-11825,2023-05-07,allegra 120,ALL-2306-14,2,198.0,396.0
TXN-11826,2023-05-07,telma 40,TEL-2307-85,3,220.0,660.0
TXN-11827,2023-05-07,dolo 650,DOL-2301-95,5,30.0,150.0
TXN-11829,2023-05-07,pan 40,PAN-2307-41,5,155.0,775.0
TXN-11828,2023-05-07,glycomet 500,GLY-2306-20,1,22.5,22.5
TXN-12132,2023-05-08,dolo 650,DOL-2307-98,7,30.0,210.0
TXN-12136,2023-05-08,allegra 120,ALL-2307-16,2,198.0,396.0
TXN-12138,2023-05-08,glycomet 500,GLY-2307-43,1,22.5,22.5
TXN-12139,2023-05-08,allegra 120,ALL-2307-16,2,198.0,396.0
TXN-12140,2023-05-08,telma 40,TEL-2307-62,2,220.0,440.0
TXN-12141,2023-05-08,dolo 650,DOL-2307-25,7,30.0,210.0
TXN-12129,2023-05-08,pan 40,PAN-2301-58,3,155.0,465.0
TXN-12128,2023-05-08,azithral 500,AZI-2307-51,5,118.5,592.5
TXN-12142,2023-05-08,pan 40,PAN-2307-41,4,155.0,620.0
TXN-12135,2023-05-08,telma 40,TEL-2307-62,3,220.0,660.0
TXN-12134,2023-05-08,pan 40,PAN-2307-41,3,155.0,465.0
TXN-12133,2023-05-08,telma 40,TEL-2307-85,1,220.0,220.0
TXN-12131,2023-05-08,pan 40,PAN-2301-58,1,155.0,155.0
TXN-12130,2023-05-08,glycomet 500,GLY-2307-43,4,22.5,90.0
TXN-12137,2023-05-08,dolo 650,DOL-2307-98,4,30.0,120.0
TXN-12450,2023-05-09,allegra 120,ALL-2308-50,1,198.0,198.0
TXN-12452,2023-05-09,pan 40,PAN-2307-94,4,155.0,620.0
TXN-12451,2023-05-09,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-12454,2023-05-09,azithral 500,AZI-2308-12,1,118.5,118.5
TXN-12455,2023-05-09,dolo 650,DOL-2308-77,10,30.0,300.0
TXN-12456,2023-05-09,azithral 500,AZI-2307-67,5,118.5,592.5
TXN-12457,2023-05-09,pan 40,PAN-2307-94,5,155.0,775.0
TXN-12458,2023-05-09,azithral 500,AZI-2301-67,5,118.5,592.5
TXN-12459,2023-05-09,glycomet 500,GLY-2307-43,5,22.5,112.5
TXN-12460,2023-05-09,glycomet 500,GLY-2308-59,3,22.5,67.5
TXN-12462,2023-05-09,allegra 120,ALL-2308-46,2,198.0,396.0
TXN-12461,2023-05-09,glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12453,2023-05-09,azithral 500,AZI-2307-67,2,118.5,237.0
TXN-12778,2023-05-10,allegra 120,ALL-2309-79,5,198.0,990.0
TXN-12777,2023-05-10,glycomet 500,GLY-2309-36,5,22.5,112.5
TXN-12775,2023-05-10,allegra 120,ALL-2301-79,8,198.0,1584.0
TXN-12774,2023-05-10,allegra 120,ALL-2301-79,6,198.0,1188.0
TXN-12772,2023-05-10,allegra 120,ALL-2309-44,9,198.0,1782.0
TXN-12776,2023-05-10,pan 40,PAN-2309-79,5,155.0,775.0
TXN-12773,2023-05-10,glycomet 500,GLY-2308-94,4,22.5,90.0
TXN-13086,2023-05-11,allegra 120,ALL-2309-44,9,198.0,1782.0
TXN-13085,2023-05-11,dolo 650,DOL-2310-68,2,30.0,60.0
TXN-13084,2023-05-11,pan 40,PAN-2310-32,2,155.0,310.0
TXN-13083,2023-05-11,dolo 650,DOL-2310-26,5,30.0,150.0
TXN-13081,2023-05-11,allegra 120,ALL-2309-44,6,198.0,1188.0
TXN-13082,2023-05-11,telma 40,TEL-2310-39,1,220.0,220.0
TXN-13410,2023-05-12,telma 40,TEL-2311-86,1,220.0,220.0
TXN-13411,2023-05-12,azithral 500,AZI-2311-64,5,118.5,592.5
TXN-13412,2023-05-12,pan 40,PAN-2311-46,2,155.0,310.0
TXN-13413,2023-05-12,telma 40,TEL-2311-77,5,220.0,1100.0
TXN-13414,2023-05-12,glycomet 500,GLY-2311-33,1,22.5,22.5
TXN-13415,2023-05-12,telma 40,TEL-2311-77,3,220.0,660.0
TXN-13416,2023-05-12,glycomet 500,GLY-2311-33,3,22.5,67.5
TXN-13417,2023-05-12,telma 40,TEL-2311-86,5,220.0,1100.0
TXN-13418,2023-05-12,glycomet 500,GLY-2311-33,3,22.5,67.5
TXN-13420,2023-05-12,dolo 650,DOL-2301-95,3,30.0,90.0
TXN-13419,2023-05-12,dolo 650,DOL-2301-95,8,30.0,240.0
TXN-10001,2023-06-01,dolo 650,DOL-2301-95,9,30.0,270.0
TXN-10002,2023-06-01,glycomet 500,GLY-2301-13,5,22.5,112.5
TXN-10003,2023-06-01,glycomet 500,GLY-2301-13,2,22.5,45.0
TXN-10004,2023-06-01,azithral 500,AZI-2301-67,9,118.5,1066.5
TXN-10005,2023-06-01,dolo 650,DOL-2301-95,6,30.0,180.0
TXN-10006,2023-06-01,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-10328,2023-06-02,telma 40,TEL-2301-51,1,220.0,220.0
TXN-10326,2023-06-02,pan 40,PAN-2301-29,5,155.0,775.0
TXN-10327,2023-06-02,pan 40,PAN-2301-58,5,155.0,775.0
TXN-10329,2023-06-02,pan 40,PAN-2301-58,5,155.0,775.0
TXN-10331,2023-06-02,glycomet 500,GLY-2301-13,3,22.5,67.5
TXN-10330,2023-06-02,allegra 120,ALL-2301-41,5,198.0,990.0
TXN-10603,2023-06-03,azithral 500,AZI-2301-61,2,118.5,237.0
TXN-10602,2023-06-03,azithral 500,AZI-2302-52,2,118.5,237.0
TXN-10606,2023-06-03,allegra 120,ALL-2301-89,7,198.0,1386.0
TXN-10598,2023-06-03,telma 40,TEL-2301-73,2,220.0,440.0
TXN-10604,2023-06-03,dolo 650,DOL-2301-50,3,30.0,90.0
TXN-10601,2023-06-03,azithral 500,AZI-2301-61,5,118.5,592.5
TXN-10605,2023-06-03,dolo 650,DOL-2301-86,1,30.0,30.0
TXN-10600,2023-06-03,dolo 650,DOL-2301-95,2,30.0,60.0
TXN-10599,2023-06-03,azithral 500,AZI-2301-28,1,118.5,118.5
TXN-10607,2023-06-03,allegra 120,ALL-2301-41,8,198.0,1584.0
TXN-10608,2023-06-03,pan 40,PAN-2301-18,3,155.0,465.0
TXN-10936,2023-06-04,glycomet 500,GLY-2302-38,1,22.5,22.5
TXN-10937,2023-06-04,telma 40,TEL-2303-57,3,220.0,660.0
TXN-10938,2023-06-04,allegra 120,ALL-2303-18,5,1980.0,990.0
TXN-10939,2023-06-04,glycomet 500,GLY-2302-38,3,22.5,67.5
TXN-10942,2023-06-04,dolo 650,DOL-2303-46,3,30.0,90.0
TXN-10934,2023-06-04,dolo 650,DOL-2303-70,5,30.0,150.0
TXN-10933,2023-06-04,pan 40,PAN-2303-37,2,155.0,310.0
TXN-10932,2023-06-04,allegra 120,ALL-2303-90,6,198.0,1188.0
TXN-10931,2023-06-04,azithral 500,AZI-2303-88,5,118.5,592.5
TXN-10930,2023-06-04,allegra 120,ALL-2302-47,7,198.0,1386.0
TXN-10935,2023-06-04,glycomet 500,GLY-2303-71,1,22.5,22.5
TXN-10940,2023-06-04,allegra 120,ALL-2303-90,5,198.0,990.0
TXN-10941,2023-06-04,telma 40,TEL-2302-25,4,220.0,880.0
TXN-11227,2023-06-05,pan 40,PAN-2304-91,1,155.0,155.0
TXN-11229,2023-06-05,dolo 650,DOL-2304-73,4,30.0,120.0
TXN-11225,2023-06-05,pan 40,PAN-2304-91,1,155.0,155.0
TXN-11226,2023-06-05,glycomet 500,GLY-2304-25,5,22.5,112.5
TXN-11228,2023-06-05,allegra 120,ALL-2304-77,4,1980.0,792.0
TXN-11521,2023-06-06,pan 40,PAN-2306-73,4,155.0,620.0
TXN-11520,2023-06-06,allegra 120,ALL-2306-14,1,198.0,198.0
TXN-11519,2023-06-06,dolo 650,DOL-2305-12,6,30.0,180.0
TXN-11529,2023-06-06,pan 40,PAN-2305-20,3,155.0,465.0
TXN-11530,2023-06-06,dolo 650,DOL-2306-93,9,30.0,270.0
TXN-11524,2023-06-06,glycomet 500,GLY-2305-65,4,22.5,90.0
TXN-11525,2023-06-06,glycomet 500,GLY-2305-80,1,22.5,22.5
TXN-11526,2023-06-06,telma 40,TEL-2305-49,2,220.0,440.0
TXN-11527,2023-06-06,glycomet 500,GLY-2305-80,3,22.5,67.5
TXN-11528,2023-06-06,glycomet 500,GLY-2305-65,4,22.5,90.0
TXN-11522,2023-06-06,glycomet 500,GLY-2305-80,4,22.5,90.0
TXN-11523,2023-06-06,pan 40,PAN-2305-20,2,155.0,310.0
TXN-11839,2023-06-07,glycomet 500,GLY-2306-20,5,22.5,112.5
TXN-11841,2023-06-07,glycomet 500,GLY-2307-71,3,22.5,67.5
TXN-11842,2023-06-07,pan 40,PAN-2306-73,2,155.0,310.0
TXN-11843,2023-06-07,pan 40,PAN-2306-73,4,155.0,620.0
TXN-11844,2023-06-07,pan 40,PAN-2307-41,2,155.0,310.0
TXN-11840,2023-06-07,telma 40,TEL-2306-18,5,220.0,1100.0
TXN-11837,2023-06-07,glycomet 500,GLY-2306-20,2,-22.5,45.0
TXN-11831,2023-06-07,allegra 120,ALL-2306-14,1,198.0,198.0
TXN-11836,2023-06-07,telma 40,TEL-2307-85,2,220.0,440.0
TXN-11832,2023-06-07,azithral 500,AZI-2307-51,4,-118.5,474.0
TXN-11833,2023-06-07,dolo 650,DOL-2301-95,7,30.0,210.0
TXN-11834,2023-06-07,allegra 120,ALL-2306-14,5,198.0,990.0
TXN-11835,2023-06-07,azithral 500,AZI-2306-19,3,118.5,355.5
TXN-11830,2023-06-07,telma 40,TEL-2306-65,4,220.0,880.0
TXN-12155,2023-06-08,glycomet 500,GLY-2308-59,3,22.5,67.5
TXN-12154,2023-06-08,azithral 500,AZI-2307-67,2,118.5,237.0
TXN-12153,2023-06-08,allegra 120,ALL-2308-46,5,198.0,990.0
TXN-12152,2023-06-08,azithral 500,AZI-2307-67,2,118.5,237.0
TXN-12151,2023-06-08,dolo 650,DOL-2308-32,6,30.0,180.0
TXN-12150,2023-06-08,glycomet 500,GLY-2307-43,3,22.5,67.5
TXN-12148,2023-06-08,azithral 500,AZI-2308-85,4,118.5,474.0
TXN-12147,2023-06-08,pan 40,PAN-2307-41,4,155.0,620.0
TXN-12146,2023-06-08,telma 40,TEL-2307-85,2,220.0,440.0
TXN-12145,2023-06-08,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-12144,2023-06-08,azithral 500,AZI-2301-67,5,118.5,592.5
TXN-12143,2023-06-08,pan 40,PAN-2307-94,1,155.0,155.0
TXN-12156,2023-06-08,allegra 120,ALL-2307-16,3,198.0,594.0
TXN-12149,2023-06-08,telma 40,TEL-2307-62,1,220.0,220.0
TXN-12157,2023-06-08,telma 40,TEL-2307-85,3,220.0,660.0
TXN-12463,2023-06-09,dolo 650,DOL-2308-77,7,30.0,210.0
TXN-12464,2023-06-09,dolo 650,DOL-2308-77,4,30.0,120.0
TXN-12471,2023-06-09,azithral 500,AZI-2308-12,1,118.5,118.5
TXN-12470,2023-06-09,azithral 500,AZI-2308-12,2,118.5,237.0
TXN-12469,2023-06-09,telma 40,TEL-2308-56,3,220.0,660.0
TXN-12465,2023-06-09,pan 40,PAN-2308-70,3,155.0,465.0
TXN-12466,2023-06-09,azithral 500,AZI-2308-12,2,118.5,237.0
TXN-12467,2023-06-09,azithral 500,AZI-2308-85,3,118.5,355.5
TXN-12468,2023-06-09,azithral 500,AZI-2307-67,5,118.5,592.5
TXN-12784,2023-06-10,dolo 650,DOL-2308-77,5,30.0,150.0
TXN-12783,2023-06-10,dolo 650,DOL-2309-40,1,30.0,30.0
TXN-12779,2023-06-10,dolo 650,DOL-2308-77,2,30.0,60.0
TXN-12780,2023-06-10,azithral 500,AZI-2308-12,3,118.5,355.5
TXN-12781,2023-06-10,telma 40,TEL-2309-35,3,220.0,660.0
TXN-12782,2023-06-10,dolo 650,DOL-2309-40,2,30.0,60.0
TXN-12793,2023-06-10,glycomet 500,GLY-2309-36,4,22.5,90.0
TXN-12791,2023-06-10,glycomet 500,GLY-2308-94,1,22.5,22.5
TXN-12790,2023-06-10,dolo 650,DOL-2309-40,5,30.0,150.0
TXN-12789,2023-06-10,dolo 650,DOL-2309-40,1,30.0,30.0
TXN-12788,2023-06-10,azithral 500,AZI-2301-67,1,118.5,118.5
TXN-12787,2023-06-10,glycomet 500,GLY-2309-43,3,22.5,67.5
TXN-12786,2023-06-10,glycomet 500,GLY-2308-94,5,22.5,112.5
TXN-12792,2023-06-10,pan 40,PAN-2309-45,5,155.0,775.0
TXN-12785,2023-06-10,azithral 500,AZI-2308-12,4,118.5,474.0
TXN-13088,2023-06-11,glycomet 500,GLY-2310-77,2,22.5,45.0
TXN-13089,2023-06-11,pan 40,PAN-2310-84,4,155.0,620.0
TXN-13090,2023-06-11,glycomet 500,GLY-2309-36,1,22.5,22.5
TXN-13091,2023-06-11,azithral 500,AZI-2310-62,8,118.5,948.0
TXN-13095,2023-06-11,telma 40,TEL-2310-39,3,220.0,660.0
TXN-13093,2023-06-11,telma 40,TEL-2310-39,3,220.0,660.0
TXN-13096,2023-06-11,telma 40,TEL-2301-80,5,220.0,1100.0
TXN-13097,2023-06-11,telma 40,TEL-2310-32,5,220.0,1100.0
TXN-13087,2023-06-11,dolo 650,DOL-2309-40,3,30.0,90.0
TXN-13092,2023-06-11,dolo 650,DOL-2309-40,5,30.0,150.0
TXN-13098,2023-06-11,dolo 650,DOL-2310-68,5,30.0,150.0
TXN-13094,2023-06-11,dolo 650,DOL-2310-26,1,30.0,30.0
TXN-13424,2023-06-12,azithral 500,AZI-2310-96,9,118.5,1066.5
TXN-13421,2023-06-12,pan 40,PAN-2311-45,3,155.0,465.0
TXN-13422,2023-06-12,pan 40,PAN-2311-45,1,155.0,155.0
TXN-13423,2023-06-12,dolo 650,DOL-2310-68,6,30.0,180.0
TXN-13425,2023-06-12,telma 40,TEL-2310-32,2,220.0,440.0
TXN-13426,2023-06-12,allegra 120,ALL-2311-29,3,198.0,594.0
TXN-10015,2023-07-01,dolo 650,DOL-2301-95,8,30.0,240.0
TXN-10013,2023-07-01,allegra 120,ALL-2301-79,2,198.0,396.0
TXN-10012,2023-07-01,allegra 120,ALL-2301-79,5,198.0,990.0
TXN-10011,2023-07-01,dolo 650,DOL-2301-95,9,300.0,270.0
TXN-10014,2023-07-01,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-10009,2023-07-01,dolo 650,DOL-2301-95,5,30.0,150.0
TXN-10008,2023-07-01,telma 40,TEL-2301-80,3,220.0,660.0
TXN-10007,2023-07-01,azithral 500,AZI-2301-67,4,118.5,474.0
TXN-10020,2023-07-01,telma 40,TEL-2301-80,2,220.0,440.0
TXN-10019,2023-07-01,pan 40,PAN-2301-58,5,155.0,775.0
TXN-10018,2023-07-01,glycomet 500,GLY-2301-13,1,22.5,22.5
TXN-10017,2023-07-01,pan 40,PAN-2301-58,4,155.0,620.0
TXN-10010,2023-07-01,allegra 120,ALL-2301-79,3,198.0,594.0
TXN-10016,2023-07-01,pan 40,PAN-2301-58,2,155.0,310.0
TXN-10342,2023-07-02,telma 40,TEL-2301-51,4,220.0,880.0
TXN-10341,2023-07-02,telma 40,TEL-2301-73,2,220.0,440.0
TXN-10340,2023-07-02,allegra 120,ALL-2301-89,3,198.0,594.0
TXN-10338,2023-07-02,azithral 500,AZI-2301-67,6,118.5,711.0
TXN-10334,2023-07-02,pan 40,PAN-2301-18,4,155.0,620.0
TXN-10336,2023-07-02,pan 40,PAN-2301-29,2,155.0,310.0
